ExternalDataReferences,StudyDay,UniqueID,UniqueID2,T1_IPAddress,T1_StartDate,T1_EndDate,Now_Temparture,Now_Humidity,Now_Precipitation,Now_Precipitation,Now_Wind Speed,Now_Visibility,Now_Events,Now_Conditions,Now_Conditions,T2_IPAddress,T2_StartDate,T2_EndDate,Now_Temparture,Now_Humidity,Now_Precipitation,Now_Precipitation,Now_Wind Speed,Now_Visibility,Now_Events,Now_Conditions,Now_Conditions,,,Day_Temparture,Max_Temparture,Min_Temparture,Day_Humidity,Max_Humidity,Min_Humidity,Max_Precipitation,Min_Precipitation,Day_Snow,Max_Snow,Min_Snow,Snow Depth,Day_Wind Speed,Day_Visibility,Day_Events,Length of Visible Light
262000,15,26200015,26200011,198.110.61.2,4/18/16 8:29,4/18/16 8:31,,,,,,,,,,70.210.73.230,4/18/16 17:53,4/18/16 17:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,16,26200016,26200012,198.110.61.2,4/19/16 9:28,4/19/16 9:29,,,,,,,,,,198.110.61.2,4/19/16 14:45,4/19/16 14:47,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,17,26200017,26200013,198.110.61.2,4/20/16 8:21,4/20/16 8:23,,,,,,,,,,70.210.88.147,4/20/16 15:33,4/20/16 15:38,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,18,26200018,26200014,198.110.61.2,4/21/16 8:26,4/21/16 8:28,,,,,,,,,,198.110.61.2,4/21/16 15:01,4/21/16 15:05,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,19,26200019,26200015,198.110.61.2,4/22/16 8:50,4/22/16 8:52,,,,,,,,,,70.210.88.147,4/22/16 14:54,4/22/16 15:24,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,20,26200020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,21,26200021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,22,26200022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,23,26200023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,24,26200024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,25,26200025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,26,26200026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,10,26400010,2640008,174.124.239.83,4/13/16 8:22,4/13/16 8:24,,,,,,,,,,174.124.210.167,4/13/16 20:55,4/13/16 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,11,26400011,2640009,174.124.210.167,4/14/16 7:17,4/14/16 7:19,,,,,,,,,,70.194.7.203,4/14/16 19:47,4/14/16 19:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,12,26400012,26400010,174.124.210.167,4/15/16 7:00,4/15/16 7:04,,,,,,,,,,174.124.160.125,4/15/16 18:43,4/15/16 18:50,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,13,26400013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,14,26400014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,15,26400015,26400011,174.124.160.125,4/18/16 7:51,4/18/16 7:52,,,,,,,,,,174.124.160.125,4/18/16 19:50,4/18/16 19:58,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,16,26400016,26400012,174.124.160.125,4/19/16 7:02,4/19/16 7:06,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,17,26400017,26400013,174.124.160.125,4/20/16 6:58,4/20/16 7:01,,,,,,,,,,174.124.160.125,4/20/16 20:19,4/20/16 20:23,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,18,26400018,26400014,174.124.160.125,4/21/16 7:36,4/21/16 7:39,,,,,,,,,,174.124.160.125,4/21/16 19:57,4/21/16 20:01,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,19,26400019,26400015,174.124.160.125,4/22/16 6:57,4/22/16 7:00,,,,,,,,,,174.124.160.125,4/22/16 20:34,4/22/16 20:47,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,20,26400020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,21,26400021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,22,26400022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,23,26400023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,24,26400024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,25,26400025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
264000,26,26400026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,10,26500010,2650008,24.213.25.166,4/13/16 8:22,4/13/16 8:29,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,11,26500011,2650009,24.213.25.166,4/14/16 9:40,4/14/16 9:47,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,12,26500012,26500010,24.213.25.166,4/15/16 9:47,4/15/16 10:03,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,13,26500013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,14,26500014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,15,26500015,26500011,24.213.25.166,4/18/16 9:28,4/18/16 9:33,,,,,,,,,,71.86.182.24,4/18/16 21:04,4/18/16 21:15,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,16,26500016,26500012,24.213.25.166,4/19/16 10:08,4/19/16 10:12,,,,,,,,,,68.188.201.35,4/19/16 17:54,4/19/16 18:05,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,17,26500017,26500013,24.213.25.166,4/20/16 9:12,4/20/16 9:15,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,18,26500018,26500014,24.213.25.166,4/21/16 8:41,4/21/16 8:45,,,,,,,,,,68.188.201.35,4/21/16 16:42,4/21/16 16:49,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,19,26500019,26500015,24.213.25.166,4/22/16 9:18,4/22/16 9:22,,,,,,,,,,24.213.25.166,4/22/16 15:49,4/22/16 15:56,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,20,26500020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,21,26500021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,22,26500022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,23,26500023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,24,26500024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,25,26500025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
265000,26,26500026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,10,26600010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,11,26600011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,12,26600012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,13,26600013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,14,26600014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,15,26600015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,16,26600016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,17,26600017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,18,26600018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,19,26600019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,20,26600020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,21,26600021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,22,26600022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,23,26600023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,24,26600024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,25,26600025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
266000,26,26600026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,10,26700010,2670008,66.87.114.86,4/13/16 10:13,4/13/16 10:15,,,,,,,,,,68.62.76.70,4/13/16 18:30,4/13/16 18:33,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,11,26700011,2670009,35.22.159.242,4/14/16 10:24,4/14/16 10:26,,,,,,,,,,68.62.76.70,4/14/16 18:17,4/14/16 18:23,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,12,26700012,26700010,66.87.115.65,4/15/16 10:30,4/15/16 10:31,,,,,,,,,,68.62.76.70,4/15/16 18:28,4/15/16 18:31,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,13,26700013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,14,26700014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,15,26700015,26700011,68.62.76.70,4/18/16 11:27,4/18/16 11:29,,,,,,,,,,68.62.76.70,4/18/16 19:11,4/18/16 19:14,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,16,26700016,26700012,35.8.184.125,4/19/16 9:53,4/19/16 9:54,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,17,26700017,26700013,66.87.114.233,4/20/16 11:35,4/20/16 11:37,,,,,,,,,,68.62.76.70,4/20/16 21:32,4/20/16 21:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,18,26700018,26700014,35.22.131.249,4/21/16 10:36,4/21/16 10:38,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,19,26700019,26700015,68.62.76.70,4/22/16 9:31,4/22/16 9:33,,,,,,,,,,68.62.76.70,4/22/16 19:05,4/22/16 19:08,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,20,26700020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,21,26700021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,22,26700022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,23,26700023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,24,26700024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,25,26700025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
267000,26,26700026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,10,26800010,2680008,35.13.37.105,4/13/16 9:43,4/13/16 9:45,,,,,,,,,,99.121.78.55,4/13/16 19:18,4/13/16 19:22,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,11,26800011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,99.121.78.55,4/14/16 19:31,4/14/16 19:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,12,26800012,26800010,99.121.78.55,4/15/16 9:40,4/15/16 9:41,,,,,,,,,,99.121.78.55,4/15/16 21:52,4/15/16 21:58,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,13,26800013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,14,26800014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,15,26800015,26800011,99.121.78.55,4/18/16 9:00,4/18/16 9:02,,,,,,,,,,99.121.78.55,4/18/16 19:56,4/18/16 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,16,26800016,26800012,99.121.78.55,4/19/16 9:16,4/19/16 9:18,,,,,,,,,,99.121.78.55,4/19/16 19:35,4/19/16 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,17,26800017,26800013,99.121.78.55,4/20/16 9:14,4/20/16 9:17,,,,,,,,,,35.20.92.211,4/20/16 20:52,4/20/16 20:55,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,18,26800018,26800014,99.121.78.55,4/21/16 8:05,4/21/16 8:07,,,,,,,,,,99.121.78.55,4/21/16 21:48,4/21/16 21:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,19,26800019,26800015,99.121.78.55,4/22/16 8:49,4/22/16 8:55,,,,,,,,,,99.121.78.55,4/22/16 21:35,4/22/16 21:40,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,20,26800020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,21,26800021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,22,26800022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,23,26800023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,24,26800024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,25,26800025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
268000,26,26800026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,10,26900010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,11,26900011,2690009,35.20.250.68,4/14/16 9:16,4/14/16 9:17,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,12,26900012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,13,26900013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,14,26900014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,15,26900015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,16,26900016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,17,26900017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,18,26900018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,19,26900019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,20,26900020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,21,26900021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,22,26900022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,23,26900023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,24,26900024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,25,26900025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
269000,26,26900026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,10,27000010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,11,27000011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,12,27000012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,13,27000013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,14,27000014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,15,27000015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,16,27000016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,17,27000017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,18,27000018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,19,27000019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,20,27000020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,21,27000021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,22,27000022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,23,27000023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,24,27000024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,25,27000025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,26,27000026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,10,27100010,2710008,170.200.168.10,4/13/16 8:48,4/13/16 8:49,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,11,27100011,2710009,170.200.168.10,4/14/16 8:52,4/14/16 8:53,,,,,,,,,,170.200.168.10,4/14/16 17:01,4/14/16 17:05,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,12,27100012,27100010,170.200.168.10,4/15/16 8:51,4/15/16 8:52,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,13,27100013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,14,27100014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,15,27100015,27100011,170.200.168.10,4/18/16 9:00,4/18/16 9:02,,,,,,,,,,170.200.168.10,4/18/16 16:40,4/18/16 16:51,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,16,27100016,27100012,170.200.168.10,4/19/16 8:57,4/19/16 9:28,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,17,27100017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,18,27100018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,19,27100019,27100015,170.200.168.10,4/22/16 9:11,4/22/16 9:12,,,,,,,,,,170.200.168.10,4/22/16 16:38,4/22/16 16:46,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,20,27100020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,21,27100021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,22,27100022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,23,27100023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,24,27100024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,25,27100025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
271000,26,27100026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,10,27200010,2720008,70.194.0.92,4/13/16 7:14,4/13/16 7:17,,,,,,,,,,70.194.0.92,4/13/16 14:46,4/13/16 14:51,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,11,27200011,2720009,198.111.156.109,4/14/16 7:58,4/14/16 8:28,,,,,,,,,,198.111.156.109,4/14/16 15:06,4/14/16 15:11,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,12,27200012,27200010,198.111.156.109,4/15/16 7:43,4/15/16 7:53,,,,,,,,,,198.111.156.109,4/15/16 15:23,4/15/16 15:41,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,13,27200013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,14,27200014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,15,27200015,27200011,198.111.156.109,4/18/16 7:49,4/18/16 7:52,,,,,,,,,,198.111.156.109,4/18/16 14:53,4/18/16 14:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,16,27200016,27200012,198.111.156.109,4/19/16 7:55,4/19/16 8:05,,,,,,,,,,198.111.156.109,4/19/16 14:54,4/19/16 15:02,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,17,27200017,27200013,198.111.156.109,4/20/16 7:50,4/20/16 7:55,,,,,,,,,,198.111.156.109,4/20/16 15:31,4/20/16 15:38,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,18,27200018,27200014,198.111.156.109,4/21/16 8:00,4/21/16 8:03,,,,,,,,,,198.111.156.109,4/21/16 14:48,4/21/16 15:05,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,19,27200019,27200015,198.111.156.109,4/22/16 7:58,4/22/16 8:02,,,,,,,,,,198.111.156.109,4/22/16 15:30,4/22/16 15:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,20,27200020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
272000,21,27200021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
